any;municipi;sexe;concepte;estat;valor
2011;Tremp;dones;població;;3249
2011;Tremp;total;població;;6711
2011;Ullà;homes;població;;590
2011;Ullà;dones;població;;485
2011;Ullà;total;població;;1075
2011;Ullastrell;homes;població;;960
2011;Ullastrell;dones;població;;944
2011;Ullastrell;total;població;;1904
2011;Ullastret;homes;població;;138
2011;Ullastret;dones;població;;130
2011;Ullastret;total;població;;268
2011;Ulldecona;homes;població;;3823
2011;Ulldecona;dones;població;;3581
2011;Ulldecona;total;població;;7404
2011;Ulldemolins;homes;població;;258
2011;Ulldemolins;dones;població;;191
2011;Ulldemolins;total;població;;449
2011;Ultramort;homes;població;;113
2011;Ultramort;dones;població;;98
2011;Ultramort;total;població;;211
2011;Urús;homes;població;;99
2011;Urús;dones;població;;105
2011;Urús;total;població;;204
2011;Vacarisses;homes;població;;3215
2011;Vacarisses;dones;població;;2960
2011;Vacarisses;total;població;;6175
2011;Vajol, la;homes;població;;59
2011;Vajol, la;dones;població;;42
2011;Vajol, la;total;població;;101
2011;Vall d'en Bas, la;homes;població;;1443
2011;Vall d'en Bas, la;dones;població;;1445
2011;Vall d'en Bas, la;total;població;;2888
2011;Vall de Bianya, la;homes;població;;667
2011;Vall de Bianya, la;dones;població;;648
2011;Vall de Bianya, la;total;població;;1315
2011;Vall de Boí, la;homes;població;;587
2011;Vall de Boí, la;dones;població;;489
2011;Vall de Boí, la;total;població;;1076
2011;Vall de Cardós;homes;població;;215
2011;Vall de Cardós;dones;població;;189
2011;Vall de Cardós;total;població;;404
2011;Vallbona d'Anoia;homes;població;;737
2011;Vallbona d'Anoia;dones;població;;696
2011;Vallbona d'Anoia;total;població;;1433
2011;Vallbona de les Monges;homes;població;;142
2011;Vallbona de les Monges;dones;població;;122
2011;Vallbona de les Monges;total;població;;264
2011;Vallcebre;homes;població;;161
2011;Vallcebre;dones;població;;108
2011;Vallcebre;total;població;;269
2011;Vallclara;homes;població;;70
2011;Vallclara;dones;població;;55
2011;Vallclara;total;població;;125
2011;Vallfogona de Balaguer;homes;població;;917
2011;Vallfogona de Balaguer;dones;població;;930
2011;Vallfogona de Balaguer;total;població;;1847
2011;Vallfogona de Ripollès;homes;població;;121
2011;Vallfogona de Ripollès;dones;població;;102
2011;Vallfogona de Ripollès;total;població;;223
2011;Vallfogona de Riucorb;homes;població;;67
2011;Vallfogona de Riucorb;dones;població;;48
2011;Vallfogona de Riucorb;total;població;;115
2011;Vallgorguina;homes;població;;1347
2011;Vallgorguina;dones;població;;1270
2011;Vallgorguina;total;població;;2617
2011;Vallirana;homes;població;;7209
2011;Vallirana;dones;població;;7200
2011;Vallirana;total;població;;14409
2011;Vall-llobrega;homes;població;;439
2011;Vall-llobrega;dones;població;;438
2011;Vall-llobrega;total;població;;877
2011;Vallmoll;homes;població;;862
2011;Vallmoll;dones;població;;789
2011;Vallmoll;total;població;;1651
2011;Vallromanes;homes;població;;1223
2011;Vallromanes;dones;població;;1173
2011;Vallromanes;total;població;;2396
2011;Valls;homes;població;;12618
2011;Valls;dones;població;;12398
2011;Valls;total;població;;25016
2011;Valls d'Aguilar, les;homes;població;;169
2011;Valls d'Aguilar, les;dones;població;;136
2011;Valls d'Aguilar, les;total;població;;305
2011;Valls de Valira, les;homes;població;;502
2011;Valls de Valira, les;dones;població;;451
2011;Valls de Valira, les;total;població;;953
2011;Vandellòs i l'Hospitalet de l'Infant;homes;població;;2956
2011;Vandellòs i l'Hospitalet de l'Infant;dones;població;;2985
2011;Vandellòs i l'Hospitalet de l'Infant;total;població;;5941
2011;Vansa i Fórnols, la;homes;població;;115
2011;Vansa i Fórnols, la;dones;població;;99
2011;Vansa i Fórnols, la;total;població;;214
2011;Veciana;homes;població;;97
2011;Veciana;dones;població;;76
2011;Veciana;total;població;;173
2011;Vendrell, el;homes;població;;18296
2011;Vendrell, el;dones;població;;18157
2011;Vendrell, el;total;població;;36453
2011;Ventalló;homes;població;;406
2011;Ventalló;dones;població;;394
2011;Ventalló;total;població;;800
2011;Verdú;homes;població;;485
2011;Verdú;dones;població;;521
2011;Verdú;total;població;;1006
2011;Verges;homes;població;;600
2011;Verges;dones;població;;607
2011;Verges;total;població;;1207
2011;Vespella de Gaià;homes;població;;235
2011;Vespella de Gaià;dones;població;;180
2011;Vespella de Gaià;total;població;;415
2011;Vic;homes;població;;20298
2011;Vic;dones;població;;20602
2011;Vic;total;població;;40900
2011;Vidrà;homes;població;;88
2011;Vidrà;dones;població;;79
2011;Vidrà;total;població;;167
2011;Vidreres;homes;població;;3967
2011;Vidreres;dones;població;;3694
2011;Vidreres;total;població;;7661
2011;Vielha e Mijaran;homes;població;;2908
2011;Vielha e Mijaran;dones;població;;2693
2011;Vielha e Mijaran;total;població;;5601
2011;Vilabella;homes;població;;426
2011;Vilabella;dones;població;;400
2011;Vilabella;total;població;;826
2011;Vilabertran;homes;població;;463
2011;Vilabertran;dones;població;;439
2011;Vilabertran;total;població;;902
2011;Vilablareix;homes;població;;1186
2011;Vilablareix;dones;població;;1215
2011;Vilablareix;total;població;;2401
2011;Vilada;homes;població;;257
2011;Vilada;dones;població;;252
2011;Vilada;total;població;;509
2011;Viladamat;homes;població;;242
2011;Viladamat;dones;població;;216
2011;Viladamat;total;població;;458
2011;Viladasens;homes;població;;110
2011;Viladasens;dones;població;;100
2011;Viladasens;total;població;;210
2011;Viladecans;homes;població;;32286
2011;Viladecans;dones;població;;32451
2011;Viladecans;total;població;;64737
2011;Viladecavalls;homes;població;;3692
2011;Viladecavalls;dones;població;;3684
2011;Viladecavalls;total;població;;7376
2011;Vilademuls;homes;població;;397
2011;Vilademuls;dones;població;;383
2011;Vilademuls;total;població;;780
2011;Viladrau;homes;població;;558
2011;Viladrau;dones;població;;544
2011;Viladrau;total;població;;1102
2011;Vilafant;homes;població;;2726
2011;Vilafant;dones;població;;2739
2011;Vilafant;total;població;;5465
2011;Vilafranca del Penedès;homes;població;;19296
2011;Vilafranca del Penedès;dones;població;;19489
2011;Vilafranca del Penedès;total;població;;38785
2011;Vilagrassa;homes;població;;242
2011;Vilagrassa;dones;població;;229
2011;Vilagrassa;total;població;;471
2011;Vilajuïga;homes;població;;575
2011;Vilajuïga;dones;població;;591
2011;Vilajuïga;total;població;;1166
2011;Vilalba dels Arcs;homes;població;;371
2011;Vilalba dels Arcs;dones;població;;340
2011;Vilalba dels Arcs;total;població;;711
2011;Vilalba Sasserra;homes;població;;339
2011;Vilalba Sasserra;dones;població;;331
2011;Vilalba Sasserra;total;població;;670
2011;Vilaller;homes;població;;400
2011;Vilaller;dones;població;;291
2011;Vilaller;total;població;;691
2011;Vilallonga de Ter;homes;població;;258
2011;Vilallonga de Ter;dones;població;;218
2011;Vilallonga de Ter;total;població;;476
2011;Vilallonga del Camp;homes;població;;1115
2011;Vilallonga del Camp;dones;població;;1066
2011;Vilallonga del Camp;total;població;;2181
2011;Vilamacolum;homes;població;;159
2011;Vilamacolum;dones;població;;140
2011;Vilamacolum;total;població;;299
2011;Vilamalla;homes;població;;593
2011;Vilamalla;dones;població;;522
2011;Vilamalla;total;població;;1115
2011;Vilamaniscle;homes;població;;100
2011;Vilamaniscle;dones;població;;71
2011;Vilamaniscle;total;població;;171
2011;Vilamòs;homes;població;;103
2011;Vilamòs;dones;població;;86
2011;Vilamòs;total;població;;189
2011;Vilanant;homes;població;;181
2011;Vilanant;dones;població;;192
2011;Vilanant;total;població;;373
2011;Vilanova d'Escornalbou;homes;població;;318
2011;Vilanova d'Escornalbou;dones;població;;250
2011;Vilanova d'Escornalbou;total;població;;568
2011;Vilanova de Bellpuig;homes;població;;626
2011;Vilanova de Bellpuig;dones;població;;580
2011;Vilanova de Bellpuig;total;població;;1206
2011;Vilanova de l'Aguda;homes;població;;120
2011;Vilanova de l'Aguda;dones;població;;116
2011;Vilanova de l'Aguda;total;població;;236
2011;Vilanova de la Barca;homes;població;;606
2011;Vilanova de la Barca;dones;població;;579
2011;Vilanova de la Barca;total;població;;1185
2011;Vilanova de Meià;homes;població;;223
2011;Vilanova de Meià;dones;població;;199
2011;Vilanova de Meià;total;població;;422
2011;Vilanova de Prades;homes;població;;69
2011;Vilanova de Prades;dones;població;;64
2011;Vilanova de Prades;total;població;;133
2011;Vilanova de Sau;homes;població;;166
2011;Vilanova de Sau;dones;població;;169
2011;Vilanova de Sau;total;població;;335
2011;Vilanova de Segrià;homes;població;;457
2011;Vilanova de Segrià;dones;població;;413
2011;Vilanova de Segrià;total;població;;870
2011;Vilanova del Camí;homes;població;;6381
2011;Vilanova del Camí;dones;població;;6251
2011;Vilanova del Camí;total;població;;12632
2011;Vilanova del Vallès;homes;població;;2534
2011;Vilanova del Vallès;dones;població;;2441
2011;Vilanova del Vallès;total;població;;4975
2011;Vilanova i la Geltrú;homes;població;;32887
2011;Vilanova i la Geltrú;dones;població;;34018
2011;Vilanova i la Geltrú;total;població;;66905
2011;Vilaplana;homes;població;;323
2011;Vilaplana;dones;població;;316
2011;Vilaplana;total;població;;639
2011;Vila-rodona;homes;població;;662
2011;Vila-rodona;dones;població;;617
2011;Vila-rodona;total;població;;1279
2011;Vila-sacra;homes;població;;321
2011;Vila-sacra;dones;població;;335
2011;Vila-sacra;total;població;;656
2011;Vila-sana;homes;població;;351
2011;Vila-sana;dones;població;;347
2011;Vila-sana;total;població;;698
2011;Vila-seca;homes;població;;11178
2011;Vila-seca;dones;població;;10661
2011;Vila-seca;total;població;;21839
2011;Vilassar de Dalt;homes;població;;4330
2011;Vilassar de Dalt;dones;població;;4464
2011;Vilassar de Dalt;total;població;;8794
2011;Vilassar de Mar;homes;població;;9583
2011;Vilassar de Mar;dones;població;;10257
2011;Vilassar de Mar;total;població;;19840
2011;Vilaür;homes;població;;72
2011;Vilaür;dones;població;;77
2011;Vilaür;total;població;;149
2011;Vilaverd;homes;població;;249
2011;Vilaverd;dones;població;;255
2011;Vilaverd;total;població;;504
2011;Vilella Alta, la;homes;població;;76
2011;Vilella Alta, la;dones;població;;64
2011;Vilella Alta, la;total;població;;140
2011;Vilella Baixa, la;homes;població;;116
2011;Vilella Baixa, la;dones;població;;94
2011;Vilella Baixa, la;total;població;;210
2011;Vilobí d'Onyar;homes;població;;1578
2011;Vilobí d'Onyar;dones;població;;1453
2011;Vilobí d'Onyar;total;població;;3031
2011;Vilobí del Penedès;homes;població;;569
2011;Vilobí del Penedès;dones;població;;534
2011;Vilobí del Penedès;total;població;;1103
2011;Vilopriu;homes;població;;117
2011;Vilopriu;dones;població;;95
2011;Vilopriu;total;població;;212
2011;Vilosell, el;homes;població;;104
2011;Vilosell, el;dones;població;;99
2011;Vilosell, el;total;població;;203
2011;Vimbodí i Poblet;homes;població;;571
2011;Vimbodí i Poblet;dones;població;;439
2011;Vimbodí i Poblet;total;població;;1010
2011;Vinaixa;homes;població;;297
2011;Vinaixa;dones;població;;277
2011;Vinaixa;total;població;;574
2011;Vinebre;homes;població;;227
2011;Vinebre;dones;població;;233
2011;Vinebre;total;població;;460
2011;Vinyols i els Arcs;homes;població;;984
2011;Vinyols i els Arcs;dones;població;;927
2011;Vinyols i els Arcs;total;població;;1911
2011;Viver i Serrateix;homes;població;;92
2011;Viver i Serrateix;dones;població;;86
2011;Viver i Serrateix;total;població;;178
2011;Xerta;homes;població;;639
2011;Xerta;dones;població;;658
2011;Xerta;total;població;;1297
2011;Catalunya;homes;població;;3732196
2011;Catalunya;dones;població;;3807422
2011;Catalunya;total;població;;7539618
2012;Abella de la Conca;homes;població;;98
2012;Abella de la Conca;dones;població;;76
2012;Abella de la Conca;total;població;;174
2012;Abrera;homes;població;;6072
2012;Abrera;dones;població;;5798
2012;Abrera;total;població;;11870
2012;Àger;homes;població;;322
2012;Àger;dones;població;;271
2012;Àger;total;població;;593
2012;Agramunt;homes;població;;2873
2012;Agramunt;dones;població;;2760
2012;Agramunt;total;població;;5633
2012;Aguilar de Segarra;homes;població;;132
2012;Aguilar de Segarra;dones;població;;118
2012;Aguilar de Segarra;total;població;;250
2012;Agullana;homes;població;;439
2012;Agullana;dones;població;;419
2012;Agullana;total;població;;858
2012;Aiguafreda;homes;població;;1198
2012;Aiguafreda;dones;població;;1280
2012;Aiguafreda;total;població;;2478
2012;Aiguamúrcia;homes;població;;473
2012;Aiguamúrcia;dones;població;;433
2012;Aiguamúrcia;total;població;;906
2012;Aiguaviva;homes;població;;383
2012;Aiguaviva;dones;població;;391
2012;Aiguaviva;total;població;;774
2012;Aitona;homes;població;;1246
2012;Aitona;dones;població;;1173
2012;Aitona;total;població;;2419
2012;Alamús, els;homes;població;;408
2012;Alamús, els;dones;població;;343
2012;Alamús, els;total;població;;751
2012;Alàs i Cerc;homes;població;;200
2012;Alàs i Cerc;dones;població;;176
2012;Alàs i Cerc;total;població;;376
2012;Albagés, l';homes;població;;224
2012;Albagés, l';dones;població;;201
2012;Albagés, l';total;població;;425
2012;Albanyà;homes;població;;85
2012;Albanyà;dones;població;;68
2012;Albanyà;total;població;;153
2012;Albatàrrec;homes;població;;1101
2012;Albatàrrec;dones;població;;1012
2012;Albatàrrec;total;població;;2113
2012;Albesa;homes;població;;889
2012;Albesa;dones;població;;763
2012;Albesa;total;població;;1652
2012;Albi, l';homes;població;;448
2012;Albi, l';dones;població;;412
2012;Albi, l';total;població;;860
2012;Albinyana;homes;població;;1186
2012;Albinyana;dones;població;;1181
2012;Albinyana;total;població;;2367
2012;Albiol, l';homes;població;;232
2012;Albiol, l';dones;població;;227
2012;Albiol, l';total;població;;459
2012;Albons;homes;població;;370
2012;Albons;dones;població;;344
2012;Albons;total;població;;714
2012;Alcanar;homes;població;;5520
2012;Alcanar;dones;població;;5138
2012;Alcanar;total;població;;10658
2012;Alcanó;homes;població;;115
2012;Alcanó;dones;població;;122
2012;Alcanó;total;població;;237
2012;Alcarràs;homes;població;;4520
2012;Alcarràs;dones;població;;4235
2012;Alcarràs;total;població;;8755
2012;Alcoletge;homes;població;;1677
2012;Alcoletge;dones;població;;1514
2012;Alcoletge;total;població;;3191
2012;Alcover;homes;població;;2593
2012;Alcover;dones;població;;2550
2012;Alcover;total;població;;5143
2012;Aldea, l';homes;població;;2421
2012;Aldea, l';dones;població;;2109
2012;Aldea, l';total;població;;4530
2012;Aldover;homes;població;;486
2012;Aldover;dones;població;;482
2012;Aldover;total;població;;968
2012;Aleixar, l';homes;població;;465
2012;Aleixar, l';dones;població;;461
2012;Aleixar, l';total;població;;926
2012;Alella;homes;població;;4716
2012;Alella;dones;població;;4894
2012;Alella;total;població;;9610
2012;Alfara de Carles;homes;població;;213
2012;Alfara de Carles;dones;població;;186
2012;Alfara de Carles;total;població;;399
2012;Alfarràs;homes;població;;1578
2012;Alfarràs;dones;població;;1499
2012;Alfarràs;total;població;;3077
